x,y,elevation,slope,aspect,plan_curvature,layer_0.50m,layer_0.75m,layer_1.00m,layer_1.25m,layer_1.50m,layer_2.00m,layer_2.50m,layer_3.00m,layer_3.50m,layer_4.00m,layer_4.50m,layer_5.00m
359944.05957766547,4307357.354570752,3097.622,10.435301,356.42792,-0.0044128364,,,,,,,,,,,,
359952.0879007343,4307357.21240226,3097.7034,10.732649,355.9228,0.005548587,,,,,,,,,,,,
359960.11622372497,4307357.070241922,3097.8916,10.517742,351.24496,0.010744184,,,,,,,,,,,,
359968.14454663766,4307356.928089739,3098.2686,10.417276,346.67148,0.0057826075,,,,,,,,,,,,
359976.1728694736,4307356.785945712,3098.7393,10.423227,343.90784,0.0049758283,,,,,,,,,,,,
359984.2011922302,4307356.643809838,3099.2883,10.142259,340.95056,0.0052626366,,,,,,,,,,,,
359992.229514909,4307356.50168212,3099.907,9.799956,339.0776,0.0013262539,,,,,,,,,,,,
360000.2578375108,4307356.359562558,3100.522,9.615073,339.12552,0.00015294531,,,,,,,,,,,,
360008.2861600347,4307356.21745115,3101.1143,9.464681,339.2387,0.0023779196,,,,,,,,,,,,
360016.3144824795,4307356.075347897,3101.7039,9.089534,338.98038,0.0024494159,,,,,,,,,,,,
360024.3428048463,4307355.933252798,3102.262,8.577865,339.36365,0.0017708745,,,,,,,,,,,,
360032.37112713506,4307355.791165856,3102.767,8.202795,339.98914,0.0031460465,,,,,,,,,,,,
360040.39944934705,4307355.649087067,3103.2485,7.822157,341.62302,-0.0032970482,,,,,,,,,,,,
360048.427771481,4307355.507016433,3103.6333,7.507151,346.22763,-0.009931809,,,,,,,,,,,,
360056.456093536,4307355.364953955,3103.876,7.602913,351.09848,-0.0063310037,,,,,,,,,,,,
360064.484415513,4307355.222899632,3104.0464,7.949521,355.23636,-0.008392688,,,,,,,,,,,,
360072.51273741305,4307355.080853463,3104.108,8.192541,359.26642,-0.0060584764,,,,,,,,,,,,
360080.5410592342,4307354.938815448,3104.0833,8.400026,2.074992,-0.0036899725,,,,,,,,,,,,
360088.5693809773,4307354.79678559,3104.001,8.662681,4.0339394,-0.0028326104,,,,,,,,,,,,
360096.59770264244,4307354.654763887,3103.869,8.905259,5.5435915,-0.0019484597,,,,,,,,,,,,
360104.6260242319,4307354.512750337,3103.6982,9.098868,6.5562477,-0.0010001748,,,,,,,,,,,,
360112.65434574126,4307354.370744943,3103.5032,9.285878,6.976984,0.0001163473,,,,,,,,,,,,
360120.68266717275,4307354.228747703,3103.301,9.488017,7.035735,0.00025993242,,,,,,,,,,,,
360128.71098852623,4307354.08675862,3103.0938,9.693806,6.87871,0.00084085204,,,,,,,,,,,,
360136.7393098029,4307353.94477769,3102.8918,9.873789,6.2487793,0.0018468971,,,,,,,,,,,,
360144.7676310006,4307353.802804915,3102.7148,10.020216,5.284023,0.0019682779,,,,,,,,,,,,
360152.7959521215,4307353.660840296,3102.5664,10.20636,4.4329686,0.0013160276,,,,,,,,,,,,
360160.82427316334,4307353.518883831,3102.4365,10.357225,3.4999456,0.002199212,,,,,,,,,,,,
360168.85259412846,4307353.376935521,3102.3433,10.509505,2.1834714,0.0025545468,,,,,,,,,,,,
360176.88091501454,4307353.234995366,3102.2952,10.656254,0.96276987,0.0017831505,,,,,,,,,,,,
360184.9092358227,4307353.093063366,3102.28,10.687218,359.91104,0.0019128439,,,,,,,,,,,,
360192.937556553,4307352.951139521,3102.301,10.776543,359.01147,0.001199922,,,,,,,,,,,,
360200.96587720764,4307352.809223832,3102.3457,10.973559,358.2503,0.0013776249,,,,,,,,,,,,
360208.9941977822,4307352.667316296,3102.4194,11.230952,356.97998,0.0028923552,,,,,,,,,,,,
360217.0225182789,4307352.525416914,3102.555,11.484383,354.87415,0.0042354465,,,,,,,,,,,,
360225.0508386977,4307352.383525689,3102.7825,11.695025,352.38882,0.0043302006,,,,,,,,,,,,
360233.0791590398,4307352.241642619,3103.1033,11.775389,349.9265,0.0043982104,,,,,,,,,,,,
360241.1074793029,4307352.099767703,3103.5117,11.69703,347.68298,0.0036290558,,,,,,,,,,,,
360249.13579948805,4307351.957900942,3103.9866,11.5777025,346.09872,0.0019460995,,,,,,,,,,,,
360257.1641195966,4307351.816042337,3104.496,11.482425,344.9783,0.0019802977,,,,,,,,,,,,
360265.1924396273,4307351.674191885,3105.0396,11.340236,343.16547,0.0045721633,,,,,,,,,,,,
360273.220759579,4307351.532349588,3105.6577,11.084597,341.5244,0.0015613661,,,,,,,,,,,,
360281.2490794529,4307351.390515448,3106.2812,10.903638,340.6798,0.0023448507,,,,,,,,,,,,
360289.277399249,4307351.248689461,3106.9324,10.819129,339.4478,0.003296342,,,,,,,,,,,,
360297.3057189683,4307351.106871628,3107.623,10.5972595,338.4249,0.0021967872,,,,,,,,,,,,
360305.3340386098,4307350.965061952,3108.3083,10.20972,337.42914,0.003998634,,,,,,,,,,,,
360313.3623581724,4307350.823260431,3109.0056,9.817064,335.64804,0.0042726276,,,,,,,,,,,,
360321.3906776572,4307350.681467064,3109.7354,9.758975,333.9751,0.0031470018,,,,,,,,,,,,
360329.4189970653,4307350.539681852,3110.515,9.999531,332.68097,0.002898344,,,,,,,,,,,,
360337.4473163944,4307350.397904794,3111.3538,10.317183,331.9657,0.0015098057,,,,,,,,,,,,
360345.4756356458,4307350.256135892,3112.226,10.539736,332.3085,-0.0009832422,,,,,,,,,,,,
360353.5039548194,4307350.114375145,3113.083,10.598371,332.88666,-0.00031755224,,,,,,,,,,,,
360361.5322739175,4307349.972622552,3113.9316,10.660545,332.92813,0.0011700664,,,,,,,,,,,,
360369.5605929354,4307349.830878114,3114.7964,10.721419,332.2917,0.0021256446,,,,,,,,,,,,
360377.5889118756,4307349.689141832,3115.6924,10.72333,331.68225,0.0010871213,,,,,,,,,,,,
360385.6172307381,4307349.547413704,3116.593,10.549835,331.79385,0.00016072566,,,,,,,,,,,,
360393.6455495239,4307349.40569373,3117.453,10.249357,330.99686,0.0050694514,,,,,,,,,,,,
360401.6738682308,4307349.263981913,3118.3464,10.124634,329.1518,0.005212357,,,,,,,,,,,,
360409.7021868611,4307349.122278248,3119.2842,10.111312,327.80795,0.002567899,,,,,,,,,,,,
360417.7305054125,4307348.98058274,3120.2466,10.120652,326.8881,0.0014515521,,,,,,,,,,,,
360425.7588238872,4307348.838895386,3121.2344,10.112072,326.23053,0.00089384126,,,,,,,,,,,,
360433.7871422831,4307348.697216188,3122.2292,9.925133,326.1237,-0.0006515872,,,,,,,,,,,,
360441.8154606013,4307348.555545145,3123.185,9.532065,326.0812,0.0003065204,,,,,,,,,,,,
360449.8437788416,4307348.413882256,3124.1033,9.173061,326.05408,0.00037021516,,,,,,,,,,,,
360457.8720970065,4307348.272227521,3124.9885,8.916667,326.49414,-0.00031903153,,,,,,,,,,,,
360465.9004150914,4307348.130580942,3125.8354,8.684981,326.73407,0.0014741002,,,,,,,,,,,,
360473.9287330986,4307347.988942518,3126.6643,8.507871,325.86255,0.0045196377,,,,,,,,,,,,
360481.9570510281,4307347.847312248,3127.5144,8.413112,324.57446,0.0040518073,,,,,,,,,,,,
360489.985368881,4307347.705690132,3128.379,8.300211,324.05157,0.0021123947,,,,,,,,,,,,
360498.0136866551,4307347.564076174,3129.2273,8.146424,324.25784,0.0015969215,,,,,,,,,,,,
360506.0420043514,4307347.422470368,3130.0513,8.019978,324.4,0.0023733492,,,,,,,,,,,,
360514.0703219711,4307347.280872718,3130.8677,7.9367776,324.1305,0.0023127475,,,,,,,,,,,,
360522.09863951313,4307347.139283223,3131.685,7.8992977,324.23615,0.0017986696,,,,,,,,,,,,
360530.1269569765,4307346.997701882,3132.4895,7.8473177,323.4488,0.0071514486,,,,,,,,,,,,
360538.155274362,4307346.856128697,3133.3267,7.792894,320.4686,0.011099114,,,,,,,,,,,,
360546.1835916698,4307346.714563666,3134.2317,7.9525256,317.21674,0.00979193,,,,,,,,,,,,
360554.2119089011,4307346.57300679,3135.2244,8.761667,314.0341,0.013352173,,,,,,,,,,,,
360562.2402260547,4307346.431458069,3136.4478,9.558839,311.22345,0.0058476776,,,,,,,,,,,,
360570.2685431296,4307346.289917504,3137.7576,9.777107,309.72607,0.0032381094,,,,,,,,,,,,
360578.29686012666,4307346.148385092,3139.0984,9.904529,308.0436,0.009071817,,,,,,,,,,,,
360586.3251770473,4307346.006860836,3140.5078,9.706378,305.02954,0.016193422,,,,,,,,,,,,
360594.3534938891,4307345.865344734,3141.8997,8.838451,298.57098,0.020826941,,,,,,,,,,,,
360602.3818106534,4307345.723836786,3143.239,8.213451,292.50507,0.028667742,,,,,,,,,,,,
360610.4101273398,4307345.582336995,3144.5667,8.0998,289.5431,0.03443114,,,,,,,,,,,,
360618.43844395096,4307345.440845358,3145.9214,8.278441,288.6721,0.030016573,,,,,,,,,,,,
360626.4667604822,4307345.299361875,3147.3235,8.516753,287.40253,0.022352071,,,,,,,,,,,,
360634.4950769358,4307345.157886548,3148.7793,8.73187,285.0778,0.018794958,,,,,,,,,,,,
360642.52339331177,4307345.016419376,3150.2896,9.094009,283.26154,0.017176755,,,,,,,,,,,,
360650.5517096111,4307344.874960358,3151.8953,9.485745,285.11856,0.017513873,,,,,,,,,,,,
360658.580025832,4307344.733509495,3153.5156,9.223293,286.10928,0.0197014,,,,,,,,,,,,
360666.60834197607,4307344.592066787,3155.0154,8.332888,284.4937,0.016428191,,,,,,,,,,,,
360674.6366580416,4307344.450632234,3156.3518,7.5496397,286.55722,0.010318196,,,,,,,,,,,,
360682.6649740305,4307344.309205835,3157.5562,7.1667223,288.93802,0.012943919,,,,,,,,,,,,
360690.6932899408,4307344.167787592,3158.7305,7.3293834,287.7196,0.020315077,,,,,,,,,,,,
360698.72160577343,4307344.026377503,3160.0066,7.9046783,283.30194,0.022562033,,,,,,,,,,,,
360706.7499215285,4307343.88497557,3161.4329,8.444649,277.82098,0.018083015,,,,,,,,,,,,
360714.77823720814,4307343.74358179,3162.9482,8.714762,271.2777,0.012638459,,,,,,,,,,,,
360722.806552808,4307343.602196165,3164.4978,8.911498,264.6396,0.016672486,,,,,,,,,,,,
360730.83486833033,4307343.460818697,3166.0706,8.717143,261.26736,0.02596524,,,,,,,,,,,,
360738.86318377504,4307343.319449382,3167.5288,7.911758,260.45908,0.02299426,,,,,,,,,,,,
360746.8914991433,4307343.178088222,3168.8115,7.3029976,258.2887,0.011262681,,,,,,,,,,,,
360754.91981443285,4307343.036735217,3170.0386,7.07744,254.24884,0.012064084,,,,,,,,,,,,
360762.9481296449,4307342.895390368,3171.2014,6.1435633,251.41711,0.0144416625,,,,,,,,,,,,
360770.9764447804,4307342.754053673,3172.079,4.795388,250.72137,0.01925813,,,,,,,,,,,,
360779.0047598373,4307342.612725132,3172.7852,4.3735437,251.05609,0.020285368,,,,,,,,,,,,
360787.03307481774,4307342.471404745,3173.526,4.384926,249.37244,0.014913559,,,,,,,,,,,,
360795.0613897195,4307342.330092516,3174.2205,3.6683676,246.24133,0.011418679,,,,,,,,,,,,
360803.0897045437,4307342.18878844,3174.6995,2.7267697,242.98837,0.02481692,,,,,,,,,,,,
360811.1180192904,4307342.047492518,3175.069,2.2208376,235.81473,0.009598389,,,,,,,,,,,,
360819.14633396175,4307341.906204752,3175.341,1.8316776,220.80531,-0.020459423,,,,,,,,,,,,
360827.17464855337,4307341.764925141,3175.487,1.5572107,203.58372,-0.02152442,,,,,,,,,,,,
360835.2029630676,4307341.623653683,3175.5586,1.4584708,189.35394,-0.022488862,,,,,,,,,,,,
360843.23127750406,4307341.482390382,3175.5698,1.3949404,173.49487,-0.033628486,,,,,,,,,,,,
360851.2595918642,4307341.341135235,3175.5034,1.2370204,164.18806,-0.0012466728,,,,,,,,,,,,
360859.2879061458,4307341.199888243,3175.4521,1.1136886,161.5878,-0.019091306,,,,,,,,,,,,
360867.31622034987,4307341.058649405,3175.3806,1.3285905,132.84575,-0.09817536,,,,,,,,,,,,
360875.3445344775,4307340.917418722,3175.112,2.1759803,96.60444,-0.043403685,,,,,,,,,,,,
360883.3728485276,4307340.776196195,3174.6257,3.2130637,73.00719,0.02294458,,,,,,,,,,,,
360891.4011624992,4307340.634981821,3174.0383,3.9765832,69.35328,-0.00023352822,,,,,,,,,,,,
360899.4294763932,4307340.493775603,3173.3247,4.696738,78.489716,-0.029018376,,,,,,,,,,,,
360907.4577902098,4307340.35257754,3172.4282,6.0090203,85.98349,-0.03377889,,,,,,,,,,,,
360915.48610395,4307340.211387632,3171.2246,8.304707,87.57475,-0.026796421,,,,,,,,,,,,
360923.5144176127,4307340.070205878,3169.5115,10.426198,87.928,-0.018867504,,,,,,,,,,,,
360931.5427311968,4307339.929032279,3167.5469,10.854096,89.67535,-0.01142849,,,,,,,,,,,,
360939.5710447035,4307339.787866835,3165.6768,9.859702,88.64776,-0.015028418,,,,,,,,,,,,
360947.59935813374,4307339.6467095455,3164.0718,8.641794,86.88756,-0.02562014,,,,,,,,,,,,
360955.62767148553,4307339.50556041,3162.6416,8.212448,90.10661,-0.02302351,,,,,,,,,,,,
360963.6559847598,4307339.364419431,3161.1853,8.495959,91.6577,-0.013910386,,,,,,,,,,,,
360971.6842979566,4307339.223286606,3159.6553,9.148937,92.02416,-0.0068187453,,,,,,,,,,,,
360979.7126110782,4307339.082161935,3157.9663,9.805743,91.07649,-0.01161515,,,,,,,,,,,,
360987.74092412007,4307338.94104542,3156.1992,10.085954,90.81002,-0.03196788,,,,,,,,,,,,
360995.7692370847,4307338.79993706,3154.4092,10.401113,93.41994,-0.04134003,,,,,,,,,,,,
361003.7975499717,4307338.658836854,3152.5347,9.881753,97.16535,-0.017705819,,,,,,,,,,,,
361011.8258627824,4307338.517744803,3150.9524,8.541542,98.4877,-0.015533836,,,,,,,,,,,,
361019.8541755147,4307338.376660908,3149.5637,8.201637,97.58245,-0.025476357,,,,,,,,,,,,
361027.8824881706,4307338.235585165,3148.095,9.062453,95.27819,-0.02968206,,,,,,,,,,,,
361035.910800748,4307338.094517579,3146.3872,10.628568,91.338104,-0.032311756,,,,,,,,,,,,
361043.9391132491,4307337.953458146,3144.3428,12.264026,87.45412,-0.024449049,,,,,,,,,,,,
361051.9674256717,4307337.812406871,3142.044,12.353713,84.26144,-0.013860664,,,,,,,,,,,,
361059.9957380168,4307337.671363748,3139.9844,10.761209,80.148056,-0.015060639,,,,,,,,,,,,
361068.0240502845,4307337.530328781,3138.2988,9.565674,76.50329,-0.02315345,,,,,,,,,,,,
361076.0523624772,4307337.389301968,3136.707,9.932502,73.83405,-0.019107008,,,,,,,,,,,,
361084.0806745902,4307337.24828331,3134.935,12.128053,71.22128,-0.016097164,,,,,,,,,,,,
361092.1089866258,4307337.107272806,3132.638,14.234411,73.828125,-0.01656444,,,,,,,,,,,,
361100.137298584,4307336.966270458,3130.0623,14.229826,76.56712,-0.01871239,,,,,,,,,,,,
361108.1656104659,4307336.825276265,3127.7048,12.468588,78.81413,-0.019420847,,,,,,,,,,,,
361116.1939222694,4307336.684290227,3125.7239,11.093772,82.142296,-0.017428251,,,,,,,,,,,,
361124.2222339956,4307336.543312343,3123.82,11.663088,83.99506,-0.020202247,,,,,,,,,,,,
361132.25054564537,4307336.402342614,3121.6182,13.429809,84.02856,-0.018294977,,,,,,,,,,,,
361140.27885721787,4307336.261381039,3119.0703,14.588604,84.33405,-0.013736282,,,,,,,,,,,,
361148.307168712,4307336.120427621,3116.4382,14.0824585,85.12892,-0.0073289312,,,,,,,,,,,,
361156.3354801287,4307335.979482356,3114.0713,12.051155,85.97694,-0.0028241489,,,,,,,,,,,,
361164.363791468,4307335.838545245,3112.179,9.435719,87.777336,-0.006812686,,,,,,,,,,,,
361172.3921027311,4307335.697616289,3110.75,7.336526,90.41828,-0.0026579574,,,,,,,,,,,,
361180.4204139169,4307335.556695489,3109.604,6.000608,91.517235,0.020249795,,,,,,,,,,,,
361188.4487250242,4307335.415782843,3108.6484,4.937002,86.9055,0.039018102,,,,,,,,,,,,
361196.4770360543,4307335.274878352,3107.879,4.271139,77.36758,0.01260502,,,,,,,,,,,,
361204.50534700806,4307335.133982016,3107.191,4.5421963,73.34713,-0.041729216,,,,,,,,,,,,
361212.5336578834,4307334.993093834,3106.3567,6.506475,74.58782,-0.032478277,,,,,,,,,,,,
361220.5619686815,4307334.852213808,3104.992,8.259072,63.993057,0.036034793,,,,,,,,,,,,
361228.5902794023,4307334.711341936,3103.7476,8.309761,41.001232,0.06558413,,,,,,,,,,,,
361236.61859004793,4307334.57047822,3103.0754,8.629032,23.987757,0.017961983,,,,,,,,,,,,
361244.6469006141,4307334.429622658,3102.5137,8.774982,20.454224,0.0061030695,,,,,,,,,,,,
361252.6752111029,4307334.288775248,3101.9966,8.7750845,21.555725,-0.0018570068,,,,,,,,,,,,
361260.7035215146,4307334.147935997,3101.3794,9.192967,22.876839,0.0051353555,,,,,,,,,,,,
361268.73183185,4307334.007104899,3100.7383,9.74243,21.395195,0.0073143956,,,,,,,,,,,,
361276.760142107,4307333.866281956,3100.1267,10.12183,21.000378,0.0018565004,,,,,,,,,,,,
361284.7884522878,4307333.725467167,3099.4587,10.532536,21.523386,0.005625349,,,,,,,,,,,,
361292.8167623903,4307333.584660533,3098.7625,11.881427,20.801943,0.0020180175,,,,,,,,,,,,
361300.8450724166,4307333.443862055,3097.9644,12.906433,21.6053,-0.00047619382,,,,,,,,,,,,
361308.8733823645,4307333.30307173,3097.075,13.356523,22.72863,-0.00033086474,,,,,,,,,,,,
361316.9016922352,4307333.162289561,3096.1296,13.798337,23.33732,0.00011693236,,,,,,,,,,,,
361324.9300020286,4307333.021515545,3095.1292,14.218745,23.2834,0.0025801982,,,,,,,,,,,,
361332.9583117469,4307332.880749685,3094.1265,14.570237,21.824392,0.0038216037,,,,,,,,,,,,
361340.9866213859,4307332.739991981,3093.1965,14.442951,20.41302,0.0015602392,,,,,,,,,,,,
361349.0149309476,4307332.59924243,3092.3298,14.02973,19.6751,0.0008872331,,,,,,,,,,,,
361357.0432404321,4307332.458501034,3091.514,13.808337,18.852499,0.0014976866,,,,,,,,,,,,
361365.0715498403,4307332.317767793,3090.7415,13.863267,18.771915,-0.0019230614,,,,,,,,,,,,
361373.0998591703,4307332.177042708,3089.9255,13.785146,20.239077,-0.0030540456,,,,,,,,,,,,
361381.1281684231,4307332.036325775,3089.044,13.866559,21.855072,-0.003404363,,,,,,,,,,,,
361389.1564775997,4307331.895616999,3088.0876,13.8756485,23.32053,-0.0011265032,,,,,,,,,,,,
361397.18478669913,4307331.754916377,3087.0881,14.393614,23.609402,0.0019722895,,,,,,,,,,,,
361405.2130957202,4307331.614223911,3086.032,0.0,-0.0,0.0,,,,,,,,,,,,
358827.93851326,4307366.921029881,3085.0732,0.0,-0.0,0.0,,,,,,,,,,,,
358835.96685765235,4307366.777727945,3084.1157,5.7898955,40.14117,0.069987245,,,,,,,,,,,,
358843.99520196713,4307366.6344341645,3083.7659,1.5486256,106.364716,0.8060018,,,,,,,,,,,,
358852.0235462022,4307366.491148538,3083.597,3.892351,162.10141,0.044821624,,,,,,,,,,,,
358860.0518903587,4307366.347871067,3083.3477,5.7406406,163.3474,0.015826527,,,,,,,,,,,,
358868.08023443766,4307366.204601753,3083.0208,6.941064,163.35303,0.0110913925,,,,,,,,,,,,
358876.10857843794,4307366.061340591,3082.6501,7.5146275,162.48055,0.007386487,,,,,,,,,,,,
358884.1369223586,4307365.918087586,3082.2266,7.589462,159.8949,0.007096232,,,,,,,,,,,,
358892.1652662005,4307365.774842736,3081.7341,7.24163,156.34824,0.012876084,,,,,,,,,,,,
358900.193609964,4307365.6316060405,3081.207,6.3857727,151.12021,0.023586163,,,,,,,,,,,,
358908.2219536499,4307365.4883775,3080.653,5.262389,142.91292,0.05866727,,,,,,,,,,,,
358916.2502972572,4307365.345157114,3080.0962,4.2172976,131.40274,0.14468426,,,,,,,,,,,,
358924.2786407848,4307365.201944884,3079.5469,3.5407124,113.68245,0.31532305,,,,,,,,,,,,
358932.3069842339,4307365.058740809,3078.963,3.5585177,90.7423,0.4567747,,,,,,,,,,,,
358940.3353276055,4307364.915544889,3078.3032,3.978051,71.39012,0.43482864,,,,,,,,,,,,
358948.3636708973,4307364.772357123,3077.6448,4.167107,58.134018,0.36253127,,,,,,,,,,,,
358956.3920141106,4307364.6291775135,3077.0657,4.1165257,53.656822,0.3121165,,,,,,,,,,,,
358964.42035724537,4307364.486006058,3076.4854,4.086379,62.283405,0.34849787,,,,,,,,,,,,
358972.4487003038,4307364.342842758,3075.8008,4.404866,87.62955,0.43179896,,,,,,,,,,,,
358980.4770432814,4307364.199687613,3074.946,4.211372,133.53568,0.39472786,,,,,,,,,,,,
358988.5053861805,4307364.056540623,3074.7332,8.75974,193.34709,0.050161947,,,,,,,,,,,,
358996.533729001,4307363.913401788,3075.6575,15.77688,202.78612,5.0992752e-05,,,,,,,,,,,,
359004.5620717441,4307363.770271108,3076.9216,18.136553,198.0629,-0.016938556,,,,,,,,,,,,
359012.59041440755,4307363.627148583,3077.6887,18.13541,191.338,-0.0066497335,,,,,,,,,,,,
359020.6187569936,4307363.484034213,3078.2095,17.186981,185.51012,-0.012764156,,,,,,,,,,,,
359028.64709949994,4307363.340927999,3078.2827,15.158518,174.88152,-0.025595399,,,,,,,,,,,,
359036.67544192885,4307363.1978299385,3077.726,13.51938,165.95811,-0.007201748,,,,,,,,,,,,
359044.70378427824,4307363.054740034,3077.116,12.8399515,165.94664,0.0030782758,,,,,,,,,,,,
359052.732126549,4307362.911658284,3076.6191,12.526963,165.76753,-0.00604003,,,,,,,,,,,,
359060.7604687413,4307362.76858469,3076.0234,11.720147,165.23927,0.0035390744,,,,,,,,,,,,
359068.78881085734,4307362.62551925,3075.562,10.381342,173.33052,0.02556434,,,,,,,,,,,,
359076.8171528926,4307362.482461965,3075.598,9.913773,187.89243,0.025092544,,,,,,,,,,,,
359084.8454948494,4307362.339412836,3076.042,9.649498,197.58028,0.012399644,,,,,,,,,,,,
359092.8738367277,4307362.196371861,3076.625,9.494949,199.8527,0.0012034517,,,,,,,,,,,,
359100.90217852854,4307362.053339041,3077.178,9.285761,199.4455,0.00040972684,,,,,,,,,,,,
359108.9305202498,4307361.910314377,3077.7136,9.162664,200.13278,0.0026739072,,,,,,,,,,,,
359116.9588618927,4307361.767297867,3078.2883,9.216766,200.68318,-0.00018149953,,,,,,,,,,,,
359124.9872034581,4307361.624289514,3078.8599,9.182447,199.75542,-0.0023770742,,,,,,,,,,,,
359133.01554494514,4307361.481289314,3079.381,8.949008,196.1028,-0.009507455,,,,,,,,,,,,
359141.04388635256,4307361.338297269,3079.7334,8.7754545,190.3547,-0.009934899,,,,,,,,,,,,
359149.0722276815,4307361.19531338,3079.936,9.086198,184.20215,-0.0118571855,,,,,,,,,,,,
359157.100568932,4307361.052337645,3079.9678,10.249697,176.47021,-0.014050119,,,,,,,,,,,,
359165.1289101051,4307360.909370067,3079.7134,11.873999,171.2508,-0.0023990993,,,,,,,,,,,,
359173.1572511998,4307360.766410641,3079.3281,12.530223,171.27751,0.0071285916,,,,,,,,,,,,
359181.1855922149,4307360.623459373,3079.0393,13.12257,172.1843,-8.845663e-05,,,,,,,,,,,,
359189.2139331516,4307360.480516258,3078.694,14.059068,168.47426,-0.009702394,,,,,,,,,,,,
359197.24227401096,4307360.337581298,3078.0386,14.585547,162.16428,-0.008729265,,,,,,,,,,,,
359205.2706147908,4307360.194654495,3077.1,14.529888,157.32158,-0.0025355446,,,,,,,,,,,,
359213.2989554922,4307360.051735845,3076.04,14.819015,155.15894,-4.4490218e-05,,,,,,,,,,,,
359221.3272961152,4307359.908825351,3074.8772,15.914763,151.31181,-0.008761642,,,,,,,,,,,,
359229.3556366619,4307359.765923011,3073.3025,18.046824,145.31801,-0.01110266,,,,,,,,,,,,
359237.3839771281,4307359.623028827,3071.1692,20.186455,140.93465,-0.00535241,,,,,,,,,,,,
359245.4123175157,4307359.480142798,3068.6685,21.341978,139.91963,0.0023924487,,,,,,,,,,,,
359253.4406578251,4307359.337264924,3066.1377,21.713873,143.27867,0.005787104,,,,,,,,,,,,
359261.46899805707,4307359.194395204,3063.9062,19.227524,148.40274,0.01568748,,,,,,,,,,,,
359269.4973382096,4307359.051533639,3062.483,15.4096365,159.2518,0.027994156,,,,,,,,,,,,
359277.5256782848,4307358.90868023,3061.9534,13.671551,172.73767,0.017744027,,,,,,,,,,,,
359285.5540182806,4307358.765834976,3061.868,13.377528,178.81764,0.0030435864,,,,,,,,,,,,
359293.58235819906,4307358.622997876,3061.8552,13.382962,180.3469,0.0022716692,,,,,,,,,,,,
359301.610698038,4307358.480168934,3061.8967,13.533129,181.66821,0.0023421175,,,,,,,,,,,,
359309.63903779857,4307358.337348144,3061.9954,13.585653,182.36234,9.159739e-05,,,,,,,,,,,,
359317.6673774809,4307358.19453551,3062.096,13.550196,182.31938,-0.00029620554,,,,,,,,,,,,
359325.6957170869,4307358.0517310295,3062.1904,13.734591,182.0923,-0.0005593908,,,,,,,,,,,,
359333.7240566124,4307357.908934706,3062.2744,13.9898615,180.70746,-0.004308495,,,,,,,,,,,,
359341.7523960596,4307357.766146537,3062.252,14.117715,177.75528,-0.005984361,,,,,,,,,,,,
359349.7807354283,4307357.623366523,3062.0774,14.307058,175.44815,-0.0019650594,,,,,,,,,,,,
359357.8090747199,4307357.480594663,3061.8472,14.799815,173.67091,-0.0041442034,,,,,,,,,,,,
359365.837413932,4307357.337830958,3061.4949,15.645001,168.35945,-0.01472231,,,,,,,,,,,,
359373.86575306574,4307357.1950754095,3060.717,16.715157,161.78453,-0.009823946,,,,,,,,,,,,
359381.8940921222,4307357.052328016,3059.6174,18.1819,158.84476,-0.002891103,,,,,,,,,,,,
359389.9224311005,4307356.909588776,3058.3464,19.500694,156.59238,-0.006167872,,,,,,,,,,,,
359397.9507699993,4307356.766857691,3056.8037,20.047922,152.43633,-0.01002634,,,,,,,,,,,,
359405.97910881974,4307356.624134761,3054.9692,19.506237,148.70035,-0.00805113,,,,,,,,,,,,
359414.00744756183,4307356.481419987,3053.123,17.938799,145.53275,-0.010821967,,,,,,,,,,,,
359422.03578622674,4307356.338713368,3051.305,14.75804,143.03717,-0.00088445103,,,,,,,,,,,,
359430.0641248134,4307356.196014904,3049.955,9.642357,142.79912,0.007596639,,,,,,,,,,,,
359438.0924633206,4307356.053324594,3049.2505,5.240469,142.6634,-0.005488211,,,,,,,,,,,,
359446.12080174946,4307355.91064244,3048.8425,3.6601458,138.63612,-0.026311781,,,,,,,,,,,,
359454.1491401012,4307355.76796844,3048.405,3.5408258,134.20071,-0.01097082,,,,,,,,,,,,
359462.1774783735,4307355.625302596,3047.9553,3.24697,131.47586,-0.0028161262,,,,,,,,,,,,
359470.2058165675,4307355.482644907,3047.555,2.5486808,128.24019,-5.111108e-07,,,,,,,,,,,,
359478.2341546833,4307355.339995373,3047.256,1.7631719,122.744774,7.8496494e-05,,,,,,,,,,,,
359486.2624927219,4307355.197353992,3047.037,1.3712916,107.90829,0.0040814164,,,,,,,,,,,,
359494.2908306822,4307355.054720769,3046.8005,1.3658606,94.19846,0.007652941,,,,,,,,,,,,
359502.3191685631,4307354.9120956985,3046.5615,1.2236856,86.72391,-0.0048511056,,,,,,,,,,,,
359510.34750636586,4307354.769478784,3046.374,1.0879594,86.60974,-0.032683525,,,,,,,,,,,,
359518.37584409025,4307354.626870024,3046.1824,1.1856737,92.40001,-0.024364201,,,,,,,,,,,,
359526.4041817375,4307354.48426942,3045.9604,0.9404553,70.04237,0.093231626,,,,,,,,,,,,
359534.43251930655,4307354.341676969,3045.8738,1.4409032,345.72772,0.092697226,,,,,,,,,,,,
359542.4608567962,4307354.199092674,3046.0845,2.6741874,308.751,0.048077654,,,,,,,,,,,,
